"","ID","description","units","datasetLabel","datasteURL","themeLabel","themeURL","watershedType"
"2356","ACC_BEDPERM_1","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is not a prinicpal aquifer","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"2357","ACC_BEDPERM_2","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is sandstone","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"2358","ACC_BEDPERM_3","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is semiconsolidated sand","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"2359","ACC_BEDPERM_4","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is basalt and other volcanic rocks","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"2360","ACC_BEDPERM_5","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is sandstone and carbonate rocks","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"2361","ACC_BEDPERM_6","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Unconsolidated sand and gravel","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"2362","ACC_BEDPERM_7","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","divRoute_name"
"2363","TOT_BEDPERM_1",NA,NA,"Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"2364","TOT_BEDPERM_2",NA,NA,"Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"2365","TOT_BEDPERM_3",NA,NA,"Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"2366","TOT_BEDPERM_4",NA,NA,"Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"2367","TOT_BEDPERM_5",NA,NA,"Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"2368","TOT_BEDPERM_6",NA,NA,"Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"2369","TOT_BEDPERM_7",NA,NA,"Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","totRoute_name"
"2370","CAT_BEDPERM_1","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is not a prinicpal aquifer","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","localCatch_name"
"2371","CAT_BEDPERM_2","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is sandstone","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","localCatch_name"
"2372","CAT_BEDPERM_3","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is semiconsolidated sand","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","localCatch_name"
"2373","CAT_BEDPERM_4","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is basalt and other volcanic rocks","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","localCatch_name"
"2374","CAT_BEDPERM_5","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is sandstone and carbonate rocks","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","localCatch_name"
"2375","CAT_BEDPERM_6","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Unconsolidated sand and gravel","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","localCatch_name"
"2376","CAT_BEDPERM_7","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","percent","Percent of NHDPlus version 2 flowline catchment whose bedrock permeability class is Carbonate rock","https://www.sciencebase.gov/catalog/item/57867c33e4b0e02680c14fff","Geology","https://www.sciencebase.gov/catalog/item/5703c816e4b0328dcb82295a","localCatch_name"
"2377","CAT_RUN7100","Estimated 30-year (1971-2000) average annual runoff in millimeters per year","millimeters per year","Estimated 30-year (1971-2000) average annual runoff in millimeters per year","https://www.sciencebase.gov/catalog/item/578f8ad8e4b0ad6235cf6e43","Hydrologic","https://www.sciencebase.gov/catalog/item/5669a8a4e4b08895842a1d4c","localCatch_name"
"2378","ACC_RUN7100","Estimated 30-year (1971-2000) average annual runoff in millimeters per year","millimeters per year","Estimated 30-year (1971-2000) average annual runoff in millimeters per year","https://www.sciencebase.gov/catalog/item/578f8ad8e4b0ad6235cf6e43","Hydrologic","https://www.sciencebase.gov/catalog/item/5669a8a4e4b08895842a1d4c","divRoute_name"
"2379","TOT_RUN7100",NA,NA,"Estimated 30-year (1971-2000) average annual runoff in millimeters per year","https://www.sciencebase.gov/catalog/item/578f8ad8e4b0ad6235cf6e43","Hydrologic","https://www.sciencebase.gov/catalog/item/5669a8a4e4b08895842a1d4c","totRoute_name"
"2380","CAT_BASIN_AREA","NHDPlusV2 flowline catchment area in square kilometers. -9999 denotes a flowline which has no catchment.","square kilometers","NHDPlus version 2 flowline's length in kilometers taken directly from NHDPlusv2's NHDflowline shapefile's item, LENGTHKM. -9999 denotes a catchment has no flowline.","https://www.sciencebase.gov/catalog/item/57976a0ce4b021cadec97890","Topographic Characteristics","https://www.sciencebase.gov/catalog/item/5789408ee4b0c1aacab7770b","localCatch_name"
"2381","CAT_BASIN_SLOPE","NHDPlusV2 flowline catchment's average slope in percent. -9999 denotes a flowline which has no catchment.","percent rise","NHDPlus version 2 flowline's length in kilometers taken directly from NHDPlusv2's NHDflowline shapefile's item, LENGTHKM. -9999 denotes a catchment has no flowline.","https://www.sciencebase.gov/catalog/item/57976a0ce4b021cadec97890","Topographic Characteristics","https://www.sciencebase.gov/catalog/item/5789408ee4b0c1aacab7770b","localCatch_name"
"2382","CAT_ELEV_MEAN","NHDPlusV2 flowline catchment's mean elevation in meters. -9999 denotes a flowline which has no catchment.","meters","NHDPlus version 2 flowline's length in kilometers taken directly from NHDPlusv2's NHDflowline shapefile's item, LENGTHKM. -9999 denotes a catchment has no flowline.","https://www.sciencebase.gov/catalog/item/57976a0ce4b021cadec97890","Topographic Characteristics","https://www.sciencebase.gov/catalog/item/5789408ee4b0c1aacab7770b","localCatch_name"
"2383","CAT_ELEV_MIN","NHDPlusV2 flowline catchment's minimum elevation in meters. -9999 denotes a flowline which has no catchment.","meters","NHDPlus version 2 flowline's length in kilometers taken directly from NHDPlusv2's NHDflowline shapefile's item, LENGTHKM. -9999 denotes a catchment has no flowline.","https://www.sciencebase.gov/catalog/item/57976a0ce4b021cadec97890","Topographic Characteristics","https://www.sciencebase.gov/catalog/item/5789408ee4b0c1aacab7770b","localCatch_name"
"2384","CAT_ELEV_MAX","NHDPlusV2 flowline catchment's maximum elevation in meters. -9999 denotes a flowline which has no catchment.","meters","NHDPlus version 2 flowline's length in kilometers taken directly from NHDPlusv2's NHDflowline shapefile's item, LENGTHKM. -9999 denotes a catchment has no flowline.","https://www.sciencebase.gov/catalog/item/57976a0ce4b021cadec97890","Topographic Characteristics","https://www.sciencebase.gov/catalog/item/5789408ee4b0c1aacab7770b","localCatch_name"
"2385","CAT_STREAM_SLOPE","NHDPlus version 2 flowline's average slope in percent. -9999 denotes a flow line with no change in elevation or unable to determine or flowline has no catchment.","percent rise","NHDPlus version 2 flowline's length in kilometers taken directly from NHDPlusv2's NHDflowline shapefile's item, LENGTHKM. -9999 denotes a catchment has no flowline.","https://www.sciencebase.gov/catalog/item/57976a0ce4b021cadec97890","Topographic Characteristics","https://www.sciencebase.gov/catalog/item/5789408ee4b0c1aacab7770b","localCatch_name"
"2386","CAT_STREAM_LENGTH","NHDPlus version 2 flowline's length in kilometers taken directly from NHDPlusv2's NHDflowline shapefile's item, LENGTHKM. -9999 denotes a catchment has no flowline.","kilometers","NHDPlus version 2 flowline's length in kilometers taken directly from NHDPlusv2's NHDflowline shapefile's item, LENGTHKM. -9999 denotes a catchment has no flowline.","https://www.sciencebase.gov/catalog/item/57976a0ce4b021cadec97890","Topographic Characteristics","https://www.sciencebase.gov/catalog/item/5789408ee4b0c1aacab7770b","localCatch_name"
