,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd
19,USGS,05283500,"MISSISSIPPI RIVER AT US HWY 169 AT CHAMPLIN, MN",ST,45.19163166,-93.394676,U,NAD83, 826.06, .1,NAVD88,07010206
20,USGS,05284305,"SEGUCHIE CREEK AT HOLT LAKE OUTLET, NEAR GARRISON",ST,46.251903799999994,-93.8274771,S,NAD83,,,,07010207
21,USGS,05284310,"SEGUCHIE CREEK ABOVE MOUTH NEAR GARRISON, MN",ST,46.2535703,-93.8213656,S,NAD83,,,,07010207
22,USGS,05286000,"RUM RIVER NEAR ST. FRANCIS, MN",ST,45.32774267,-93.3724537,S,NAD83, 860.74,.01,NGVD29,07010207
23,USGS,05286290,"CEDAR CREEK NEAR COOPERS CORNER, MN",ST,45.39190888,-93.21244890000001,U,NAD83,,,,07010207
24,USGS,05287890,"ELM CREEK NR CHAMPLIN, MN",ST,45.163298100000006,-93.4366212,S,NAD83, 850.70,.10,NGVD29,07010206
25,USGS,05288500,"MISSISSIPPI RIVER AT HWY 610 IN BROOKLYN PARK, MN",ST,45.1266318,-93.29689470000001,S,NAD83, 804.74,.01,NAVD88,07010206
26,USGS,05288580,"RICE CREEK BLW OLD HWY. 8 IN MOUNDS VIEW, MN",ST,45.0933333,-93.195,S,NAD83, 860.64,.01,NAVD88,07010206
27,USGS,05288696,SHINGLE CREEK TRIB. AT ZANE AVE. IN BROOKLYN PARK,ST,45.082222200000004,-93.35472220000001,S,NAD83,,,,07010206
28,USGS,05288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",ST,45.04996508,-93.3102274,S,NAD83,,,,07010206
29,USGS,05289800,"MINNEHAHA CREEK AT HIAWATHA AVE. IN MINNEAPOLIS,MN",ST,44.91552097,-93.2127224,S,NAD83, 790.31,.01,NGVD29,07010206
30,USGS,05289985,"BIG COULEE CR NEAR PEEVER,SD",ST,45.487433200000005,-96.9584379,R,NAD83, 1240.00, 10,NGVD29,07020001
31,USGS,05290000,"LITTLE MINNESOTA RIVER NEAR PEEVER, SD",ST,45.6158333,-96.8755556,S,NAD83, 1016.73,.01,NAVD88,07020001
32,USGS,05291000,"WHETSTONE RIVER NEAR BIG STONE CITY, SD",ST,45.2916316,-96.487557,S,NAD83, 996.96,.01,NGVD29,07020001
33,USGS,05292000,"MINNESOTA RIVER AT ORTONVILLE, MN",ST,45.29552046,-96.44422309999999,U,NAD83, 956.38,.01,NGVD29,07020001
34,USGS,05292704,"NORTH FORK YELLOW BANK RIVER NEAR ODESSA, MN",ST,45.18913155,-96.41533199999999,M,NAD83, 1020.00, 10,NGVD29,07020001
35,USGS,05293000,"YELLOW BANK RIVER NEAR ODESSA, MN",ST,45.2269094,-96.353665,S,NAD83, 953.34,.01,NGVD29,07020001
36,USGS,05294000,"POMME DE TERRE RIVER AT APPLETON, MN",ST,45.2027393,-96.02254549999999,U,NAD83, 978.63,.01,NAVD88,07020002
37,USGS,05299650,"LAC QUI PARLE RIVER NEAR PROVIDENCE, MN",ST,44.8852384,-96.0522583,S,NAD83,,,,07020003
38,USGS,05299700,COBB CREEK NEAR GARY SD,ST,44.73940789,-96.45755190000001,M,NAD83, 1580,111,NGVD29,07020003
39,USGS,05299800,"WEST BRANCH LAC QUI PARLE RIVER AT DAWSON, MN",ST,44.9291272,-96.052814,S,NAD83,,,,07020003
40,USGS,05300000,"LAC QUI PARLE RIVER NEAR LAC QUI PARLE, MN",ST,44.99523647,-95.9197542,S,NAD83, 946.98,.01,NGVD29,07020003
41,USGS,05301000,"MINNESOTA RIVER NEAR LAC QUI PARLE, MN",ST,45.0213472,-95.8683648,U,NAD83, 900.00,.01,NGVD29,07020004
42,USGS,05304500,"CHIPPEWA RIVER NEAR MILAN, MN",ST,45.108292,-95.79892240000001,S,NAD83, 959.69,.01,NGVD29,07020005
43,USGS,05305000,"CHIPPEWA RIVER (TW) NEAR WATSON, MN",ST,45.02106855,-95.7905848,U,NAD83, 931.82,.01,NGVD29,07020005
44,USGS,05311000,"MINNESOTA RIVER AT MONTEVIDEO, MN",ST,44.933290299999996,-95.7336374,S,NAD83, 909.12,.01,NGVD29,07020004
45,USGS,05311150,"MINNESOTA RIVER AT HWY 212 IN GRANITE FALLS, MN",ST,44.80555556,-95.5441667,S,NAD83,,,,07020004
46,USGS,05313500,"YELLOW MEDICINE RIVER NEAR GRANITE FALLS, MN",ST,44.71516667,-95.5441111,1,NAD83, 984.47,.01,NAVD88,07020004
47,USGS,05314510,"CHETOMBA CREEK NEAR RENVILLE, MN",ST,44.83995979,-95.2391751,S,NAD83,,,,07020004
48,USGS,05315000,"REDWOOD RIVER NEAR MARSHALL, MN",ST,44.43016667,-95.82955559999999,1,NAD83,,,,07020006
49,USGS,05316500,"REDWOOD RIVER NEAR REDWOOD FALLS, MN",ST,44.5235701,-95.1724992,S,NAD83, 972.33,.01,NGVD29,07020006
50,USGS,0531656290,"WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN",ST,44.69041667,-95.0353056,1,NAD83,,,,07020004
51,USGS,05316580,"MINNESOTA RIVER AT MORTON, MN",ST,44.5460717,-94.9963838,S,NAD83, 805.27,.01,NAVD88,07020007
52,USGS,05316770,"MINNESOTA RIVER AT NEW ULM, MN",ST,44.29694444,-94.4336111,S,NAD83,,,,07020007
53,USGS,05317000,"COTTONWOOD RIVER NEAR NEW ULM, MN",ST,44.28939167,-94.4386056,1,NAD83, 820,1.6,NAVD88,07020008
54,USGS,05317200,"LITTLE COTTONWOOD RIVER NEAR COURTLAND, MN",ST,44.2463534,-94.33885579999999,S,NAD83, 788.46,.01,NAVD88,07020007
55,USGS,05319500,"WATONWAN RIVER NEAR GARDEN CITY, MN",ST,44.04635215,-94.19551440000001,S,NAD83, 905.05,.01,NGVD29,07020010
56,USGS,05320000,"BLUE EARTH RIVER NEAR RAPIDAN, MN",ST,44.09552035,-94.10940190000001,S,NAD83, 808.80,.01,NGVD29,07020009
57,USGS,05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",ST,43.996632500000004,-93.9085628,S,NAD83, 975,  5,NGVD29,07020011
58,USGS,05320500,"LE SUEUR RIVER NEAR RAPIDAN, MN",ST,44.10968777,-94.0419002,S,NAD83, 775.76,.01,NGVD29,07020011
59,USGS,05325000,"MINNESOTA RIVER AT MANKATO, MN",ST,44.1688553,-94.00328859999999,S,NAD83, 747.92,.01,NGVD29,07020007
60,USGS,05326189,SOUTH BRANCH RUSH RIVER AT CO RD 63 NR NORSELAND,ST,44.46524278,-94.1502491,S,NAD83,,,,07020012
61,USGS,05327000,"HIGH ISLAND CREEK NEAR HENDERSON, MN",ST,44.5719079,-93.9219113,S,NAD83, 728.56,.01,NGVD29,07020012
62,USGS,05330000,"MINNESOTA RIVER NEAR JORDAN, MN",ST,44.69301845,-93.641902,S,NAD83, 690.08,.01,NAVD88,07020012
63,USGS,05330920,"MINNESOTA RIVER AT FORT SNELLING STATE PARK, MN",ST,44.870243200000004,-93.1924432,S,NAD83, 0.00,.10,NGVD29,07020012
64,USGS,05331000,"MISSISSIPPI RIVER AT ST. PAUL, MN",ST,44.944444399999995,-93.08811109999999,1,NAD83, 683.77,.01,NAVD88,07010206
65,USGS,05331580,"MISSISSIPPI RIVER BELOW L&D #2 AT HASTINGS, MN",ST,44.7458333,-92.84777779999999,S,NAD83, 667.88,.01,NAVD88,07010206
66,USGS,05331833,"NAMEKAGON RIVER AT LEONARDS, WI",ST,46.1713409,-91.32935,S,NAD83, 1275,  5,NGVD29,07030002
67,USGS,05333500,"ST. CROIX RIVER NEAR DANBURY, WI",ST,46.076111100000006,-92.2466667,S,NAD83, 882.28,.01,NAVD88,07030001
68,USGS,05336700,"KETTLE RIVER BELOW SANDSTONE, MN",ST,46.1055048,-92.86408990000001,S,NAD83, 931.50,.01,NGVD29,07030003
69,USGS,05337400,"KNIFE RIVER NEAR MORA, MN",ST,45.91995775,-93.3074467,S,NAD83,,,,07030004
70,USGS,05338500,"SNAKE RIVER NEAR PINE CITY, MN",ST,45.84162199,-92.93354120000001,S,NAD83,,,,07030004
71,USGS,05340390,"TRADE RIVER NEAR TRADE RIVER, WI",ST,45.5983333,-92.7672222,S,NAD83, 788,  5,NAVD88,07030005
72,USGS,05340500,"ST. CROIX RIVER AT ST. CROIX FALLS, WI",ST,45.40694439999999,-92.6469444,S,NAD83, 690.04,.01,NAVD88,07030005
73,USGS,05341375,"RICE CREEK NEAR BALSAM LAKE, WI",ST,45.49079095,-92.4688107,S,NAD83, 1150,  5,NGVD29,07030005
74,USGS,05341402,"BALSAM BRANCH AT BALSAM LAKE, WI",ST,45.44690309,-92.45047590000001,S,NAD83, 1100,  5,NGVD29,07030005
75,USGS,05341404,"DEER LAKE TRIB. #1-UPSTREAM SITE-NEAR CENTURIA, WI",LA,45.410515600000004,-92.5060334,S,NAD83, 1140,  5,NGVD29,07030005
76,USGS,05341405,"DEER LAKE TRIB. #1-DOWNSTREAM SITE-NR CENTURIA, WI",LA,45.40996009,-92.5077001,S,NAD83, 1120,  5,NGVD29,07030005
77,USGS,05341550,"ST. CROIX RIVER AT STILLWATER, MN",ST,45.05607806,-92.8040963,S,NAD83,,,,07030005
78,USGS,05341687,"WILLOW RIVER AT STATE HIGHWAY 46 NEAR DEER PARK,WI",ST,45.1588611,-92.3845833,5,NAD83, 1035,  5,NAVD88,07030005
79,USGS,05341694,"SOUTH FORK WILLOW RIVER AT US HWY 63 NEAR CYLON,WI",ST,45.133861100000004,-92.3839444,5,NAD83, 1010,  5,NAVD88,07030005
80,USGS,053416966,"DRY RUN AT 190TH STREET NEAR JEWETT, WI",ST,45.11513889,-92.41625,5,NAD83, 997,  5,NAVD88,07030005
81,USGS,053416972,"WILLOW RIVER @ COUNTY TRUNK HIGHWAY T AT JEWETT,WI",ST,45.12002778,-92.4363056,5,NAD83, 996,  5,NAVD88,07030005
82,USGS,05341752,"WILLOW RIVER @ WILLOW R STATE PARK NR BURKHARDT,WI",ST,45.01166667,-92.70833329999999,S,NAD83, 710, 10,NGVD29,07030005
83,USGS,05342000,"KINNICKINNIC RIVER NEAR RIVER FALLS, WI",ST,44.8308333,-92.7330556,S,NAD83, 690, 10,NAVD88,07030005
84,USGS,05344490,"ST. CROIX RIVER AT PRESCOTT, WI",ST,44.74913428,-92.8046473,S,NAD83, 649.50,.01,NGVD29,07030005
85,USGS,05344500,"MISSISSIPPI RIVER AT PRESCOTT, WI",ST,44.74580095,-92.80020259999999,S,NAD83, 649.67,.02,NAVD88,07040001
86,USGS,05345000,"VERMILLION RIVER NEAR EMPIRE, MN",ST,44.66663318,-93.0549358,S,NAD83, 851.99,.01,NGVD29,07040001
87,USGS,05346000,"VERMILLION RIVER AT HASTINGS, MN",ST,44.71996738,-92.8660389,S,NAD83,,,,07040001
88,USGS,05353800,"STRAIGHT RIVER NEAR FARIBAULT, MN",ST,44.25801920000001,-93.2310473,S,NAD83, 1034.58,.01,NGVD29,07040002
89,USGS,05354500,"CANNON RIVER AT CO. HWY. 29 BELOW FARIBAULT, MN",ST,44.3597222,-93.2566667,S,NAD83,,,,07040002
90,USGS,05355024,CANNON RIVER AT NORTHFIELD MN,ST,44.4585833,-93.1596667,1,NAD83, 0.00,0.1,NAVD88,07040002
91,USGS,05355092,"CANNON RIVER AT 9TH ST. BRIDGE IN CANNON FALLS, MN",ST,44.5169722,-92.91202779999999,1,NAD83, 781,4.3,NAVD88,07040002
92,USGS,05355200,"CANNON RIVER AT WELCH, MN",ST,44.5638559,-92.7321429,S,NAD83, 699.16,.01,NGVD29,07040002
93,USGS,05355250,"MISSISSIPPI RIVER AT RED WING, MN",ST,44.56530556,-92.54244440000001,1,NAD83, 664.73,.01,NAVD88,07040001
94,USGS,05355322,"RUSH RIVER NEAR ESDAILE, WI",ST,44.6266338,-92.33240529999999,S,NAD83, 710, 10,NGVD29,07040001
95,USGS,05356000,"CHIPPEWA RIVER AT BISHOPS BRIDGE NEAR WINTER, WI",ST,45.84861110000001,-91.07888890000001,S,NAD83, 1256.78,.01,NGVD29,07050001
96,USGS,05356078,"GRINDSTONE CREEK @ COUNTY TRNK HWY E NR RESERVE,WI",ST,45.94550979,-91.38517159999999,S,NAD83, 1288,  5,NGVD29,07050001
97,USGS,05356500,"CHIPPEWA RIVER NEAR BRUCE, WI",ST,45.452186700000006,-91.26098780000001,S,NAD83, 1059.62,.01,NAVD88,07050001
98,USGS,05357205,"ALLEQUASH CREEK NEAR SAYNER, WI",ST,46.0308444,-89.59939440000001,1,NAD83, 1630,4.3,NAVD88,07050002
99,USGS,05357206,"ALLEQUASH CREEK SITE NO. 3 NR BOULDER JUNCTION, WI",ST,46.03277778,-89.6077778,S,NAD83, 1625,  5,NGVD29,07050002
100,USGS,05357215,"ALLEQUASH CREEK @ CT HWY M NR BOULDER JUNCTION, WI",ST,46.02388889,-89.6527778,S,NAD83, 1620,  5,NAVD88,07050002
101,USGS,05357225,"STEVENSON CREEK @ CT HWY M NR BOULDER JUNCTION, WI",ST,46.06138889,-89.6472222,S,NAD83, 1620,  5,NAVD88,07050002
102,USGS,05357230,"NORTH CREEK AT TROUT LAKE NEAR BOULDER JUNCTION,WI",ST,46.0786111,-89.66722220000001,S,NAD83, 1610,  5,NAVD88,07050002
103,USGS,05357245,"TROUT RIVER AT TROUT LAKE NEAR BOULDER JUNCTION,WI",ST,46.03555556,-89.7055556,S,NAD83, 1620,  5,NAVD88,07050002
104,USGS,05357254,"TROUT RIVER AT CT HWY H NEAR BOULDER JUNCTION, WI",ST,46.033839,-89.77265320000001,S,NAD83, 1610,  5,NGVD29,07050002
105,USGS,05357259,"TROUT RIVER NEAR BOULDER JUNCTION, WI",ST,46.05661667,-89.77237590000001,S,NAD83, 1605,  5,NAVD88,07050002
106,USGS,05357335,"BEAR RIVER NEAR MANITOWISH WATERS, WI",ST,46.04883770000001,-89.9846035,S,NAD83, 1580, 10,NGVD29,07050002
107,USGS,0535739503,"LITTLE TURTLE RIVER AT GARNET STREET AT MERCER, WI",ST,46.16355979,-90.0593311,S,NAD83, 1584,  5,NGVD29,07050002
108,USGS,0535739504,"MERCER LAKE STORM SEWER @ BOAT LANDING @ MERCER,WI",FA-STS,46.163611100000004,-90.06388890000001,S,NAD83, 1585,  5,NGVD29,07050002
109,USGS,053573952,"LITTLE TURTLE RIVER @ MERCER LK OUTLET @ MERCER,WI",ST,46.154948600000004,-90.07960940000001,S,NAD83, 1580.63,.01,NAVD88,07050002
110,USGS,05358170,"BUTTERNUT CREEK AT CUTOFF ROAD NEAR BUTTERNUT, WI",ST,45.99634256,-90.503224,S,NAD83, 1490,  5,NGVD29,07050002
111,USGS,05358180,"SPILLER CREEK AT CTH B NEAR BUTTERNUT, WI",ST,45.97884305,-90.53016740000001,S,NAD83, 1495,  5,NGVD29,07050002
112,USGS,05358190,"BUTTERNUT CREEK @ CT HIGHWAY B NEAR PARK FALLS, WI",ST,45.93884408,-90.5384983,S,NAD83, 1490,  5,NGVD29,07050002
113,USGS,05359500,"SOUTH FORK FLAMBEAU RIVER NEAR PHILLIPS, WI",ST,45.7033333,-90.6155556,S,NAD83, 1360,  1,NGVD29,07050002
114,USGS,05360500,"FLAMBEAU RIVER NEAR BRUCE, WI",ST,45.40638889,-91.2194444,S,NAD83, 1058.69,.01,NAVD88,07050002
115,USGS,05362000,"JUMP RIVER AT SHELDON, WI",ST,45.30802638,-90.956525,S,NAD83, 1092.71,.01,NAVD88,07050004
116,USGS,05364422,"COMO CREEK TRIBUTARY NEAR BLOOMER, WI",ST,45.1104333,-91.5382467,5,NAD83, 1015, 10,NAVD88,07050005
117,USGS,05364850,"DUNCAN CREEK TRIBUTARY NEAR TILDEN, WI",ST,44.9888497,-91.447937,S,NAD83, 940, 10,NGVD29,07050005
118,USGS,05365500,"CHIPPEWA RIVER AT CHIPPEWA FALLS, WI",ST,44.92666667,-91.4108333,S,NAD83, 798.50,.01,NAVD88,07050005
119,USGS,05365550,"CHIPPEWA RIVER BELOW DELLS DAM AT EAU CLAIRE, WI",ST,44.8225833,-91.50761109999999,1,NAD83, 755.0, .1,NAVD88,07050005
120,USGS,05365707,"NORTH FORK EAU CLAIRE RIVER NEAR THORP, WI",ST,44.97357826,-90.849304,S,NAD83, 1115,  5,NGVD29,07050006
121,USGS,05366800,"CHIPPEWA R AT GRAND AVE AT EAU CLAIRE, WI",ST,44.80959899,-91.5029665,1,NAD83, 755.02, 20,NAVD88,07050005
122,USGS,05367102,"RED CEDAR RIVER @ CNTY TRNK HGHWY D @ BIRCHWOOD,WI",ST,45.65912287,-91.5601647,S,NAD83, 1205,  5,NGVD29,07050007
123,USGS,05367154,"SUCKER CREEK AT LOCH LOMOND BLVD NEAR BIRCHWOOD,WI",ST,45.624957,-91.5632203,S,NAD83, 1200,  5,NGVD29,07050007
124,USGS,05367190,"HEMLOCK CREEK AT COUNTY TRUNK HGHWY F NR MIKANA,WI",ST,45.57412586,-91.5129409,S,NAD83, 1245,  5,NGVD29,07050007
125,USGS,05367202,"RED CEDAR RIVER @ RED CEDAR LAKE OUTLT @ MIKANA,WI",ST,45.5891239,-91.6018324,S,NAD83, 1170,  5,NGVD29,07050007
126,USGS,053674464,"YELLOW RIVER AT BARRON, WI",ST,45.39523615,-91.8301731,S,NAD83, 1090,  5,NGVD29,07050007
127,USGS,053674962,"TROUT CREEK AT CNTY TRUNK HIGHWAY DD NR BLOOMER,WI",ST,45.12713889,-91.6044444,5,NAD83, 1045,  5,NAVD88,07050005
128,USGS,053674967,"TROUT CREEK AT TENTH STREET NEAR BLOOMER, WI",ST,45.099444399999996,-91.6511111,S,NAD83, 995,  5,NAVD88,07050007
129,USGS,05367500,"RED CEDAR RIVER NEAR COLFAX, WI",ST,45.05305556,-91.71194440000001,S,NAD83, 940,  5,NGVD29,07050007
130,USGS,05368000,"HAY RIVER AT WHEELER, WI",ST,45.0477401,-91.91101040000001,S,NAD83, 889.39, .1,NAVD88,07050007
131,USGS,05369000,"RED CEDAR RIVER AT MENOMONIE, WI",ST,44.87527778,-91.9380556,S,NAD83, 767.38,.01,NAVD88,07050007
132,USGS,05369500,"CHIPPEWA RIVER AT DURAND, WI",ST,44.631,-91.9713333,1,NAD83, 692.67,.01,NAVD88,07050005
133,USGS,05369900,"EAU GALLE RIVER NEAR WOODVILLE, WI",ST,44.9049651,-92.2643532,S,NAD83, 1058.66,.01,NGVD29,07050005
134,USGS,05369945,"EAU GALLE R @ LOW-WTR BRIDGE @ SPRING VALLEY, WI",ST,44.8671875,-92.25212990000001,S,NAD83, 960.00, 10,NGVD29,07050005
135,USGS,05370000,"EAU GALLE RIVER AT SPRING VALLEY, WI",ST,44.85277778,-92.2383333,S,NAD83, 900.04,.01,NAVD88,07050005
136,USGS,05372995,"SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN",ST,44.061631,-92.46628890000001,S,NAD83, 950.00,.01,NGVD29,07040004
137,USGS,05376000,"NORTH FORK WHITEWATER RIVER NEAR ELBA, MN",ST,44.09163075,-92.0659959,S,NAD83, 769.60,.01,NGVD29,07040003
138,USGS,05376800,"WHITEWATER RIVER NEAR BEAVER, MN",ST,44.15079757,-92.0048843,S,NAD83, 694.01,.01,NGVD29,07040003
139,USGS,05378183,"JOOS VALLEY CREEK NEAR FOUNTAIN CITY, WI",ST,44.214685700000004,-91.6651532,S,NAD83, 810, 10,NGVD29,07040003
140,USGS,05378185,"EAGLE CREEK AT CT HIGHWAY G NEAR FOUNTAIN CITY, WI",ST,44.20940798,-91.67848640000001,S,NAD83, 770, 10,NGVD29,07040003
141,USGS,05378500,"MISSISSIPPI RIVER AT WINONA, MN",ST,44.0555186,-91.63764870000001,S,NAD83, 639.64,.01,NGVD29,07040003
142,USGS,053793305,"TRAVERSE VALLEY CREEK N. TRIB. NR INDEPENDENCE, WI",ST,44.39857598,-91.5515444,S,NAD83, 970, 10,NGVD29,07040005
143,USGS,053793306,"TRAVERSE VALLEY CREEK S. TRIB. NR INDEPENDENCE, WI",ST,44.39552038,-91.5537666,S,NAD83, 965, 10,NGVD29,07040005
144,USGS,05379400,"TREMPEALEAU RIVER AT ARCADIA, WI",ST,44.25444444,-91.50527779999999,S,NAD83, 719.53,.01,NAVD88,07040005
145,USGS,05379500,"TREMPEALEAU RIVER AT DODGE, WI",ST,44.13175,-91.5530278,1,NAD83, 661.37,.01,NAVD88,07040005
146,USGS,05380806,"BLACK RIVER AT MEDFORD, WI",ST,45.1358021,-90.3459736,S,NAD83, 1395.22,.01,NGVD29,07040007
147,USGS,05381000,"BLACK RIVER AT NEILLSVILLE, WI",ST,44.5597222,-90.615,S,NAD83, 962.31,.01,NAVD88,07040007
148,USGS,053813595,"BLACK RIVER DS ST HWY 54 AT BLACK RIVER FALLS, WI",ST,44.29357228,-90.846531,S,NAD83, 700.93,.01,NAVD88,07040007
149,USGS,05381381,"PIGEON CR BELOW PIGEON CR FLOWAGE NR MILLSTON, WI",ST,44.21107316,-90.61513470000001,S,NAD83, 947,  5,NGVD29,07040007
150,USGS,05381389,"CLEAR CREEK SITE C-2 AT 14TH AVE NEAR MILLSTON, WI",ST,44.15635176,-90.7126365,S,NAD83, 915,  5,NGVD29,07040007
151,USGS,05381392,"STONY CREEK SITE S-2 AT CTH O NEAR SHAMROCK, WI",ST,44.18051789,-90.786805,S,NAD83, 825,  5,NGVD29,07040007
152,USGS,05382000,"BLACK RIVER NEAR GALESVILLE, WI",ST,44.06027778,-91.2872222,S,NAD83, 658.39,.01,NAVD88,07040007
153,USGS,05382240,"HALFWAY CREEK AT CTH ZN NEAR ONALASKA, WI",ST,43.92666667,-91.2719444,S,NAD83, 650,2.5,NGVD29,07040006
154,USGS,05382241,"SAND LAKE COULEE AT CTH OT NEAR ONALASKA, WI",ST,43.92666667,-91.25527779999999,S,NAD83, 655,2.5,NGVD29,07040006
155,USGS,05382242,"HALFWAY CREEK AT MOUTH AT CTH Z NEAR ONALASKA, WI",ST,43.91638889,-91.2586111,S,NAD83, 650,2.5,NGVD29,07040006
156,USGS,05382255,"STILLWELL CREEK AT SIXTEENTH COURT NEAR TOMAH, WI",ST,43.99388889,-90.6572222,S,NAD83, 918, 10,NAVD88,07040006
157,USGS,05382257,"STILLWELL CREEK AT YARD ROAD NEAR TOMAH, WI",ST,44.00055556,-90.6811111,S,NAD83, 870, 10,NAVD88,07040006
158,USGS,05382267,"LA CROSSE RIVER @ CNTY TRUNK HIGHWY BB NR TOMAH,WI",ST,44.00027778,-90.7244444,S,NAD83, 815, 10,NAVD88,07040006
159,USGS,05382284,"SILVER CREEK AT STATE HIGHWAY 21 NEAR ANGELO, WI",ST,43.9672222,-90.765,S,NAD83, 800, 10,NAVD88,07040006
160,USGS,05382325,"LA CROSSE RIVER AT SPARTA, WI",ST,43.9375,-90.8105556,S,NAD83, 760.66,.01,NAVD88,07040006
161,USGS,05383075,"LA CROSSE RIVER NEAR LA CROSSE, WI",ST,43.86079886,-91.21041559999999,S,NAD83, 642.2, .1,NAVD88,07040006
162,USGS,05383950,"ROOT RIVER NEAR PILOT MOUND, MN",ST,43.7846858,-92.0301573,S,NAD83,,,,07040008
163,USGS,05385000,"ROOT RIVER NEAR HOUSTON, MN",ST,43.76857719,-91.56986540000001,S,NAD83, 667.00,.01,NGVD29,07040008
164,USGS,05385500,"SOUTH FORK ROOT RIVER NEAR HOUSTON, MN",ST,43.73857768,-91.5640317,S,NAD83, 680.41,.01,NGVD29,07040008
165,USGS,05386490,"SPRING COULEE CREEK NEAR COON VALLEY, WI",ST,43.6999702,-90.9445752,S,NAD83,,,,07060001
166,USGS,05386500,"COON CREEK AT COON VALLEY, WI",ST,43.7046921,-91.0184642,S,NAD83, 711.61,.01,NGVD29,07060001
167,USGS,05387030,CROOKED CREEK AT FREEBURG MN,ST,43.610248,-91.36097009,S,NAD83,,,,07060001
168,USGS,05387440,"Upper Iowa River at Bluffton, IA",ST,43.40691316,-91.8990464,F,NAD83, 945.50,.01,NGVD29,07060002
169,USGS,05387500,"Upper Iowa River at Decorah, IA",ST,43.3048888,-91.7955429,S,NAD83, 850.00,.01,NGVD29,07060002
170,USGS,05388250,"Upper Iowa River near Dorchester, IA",ST,43.4210841,-91.50875190000001,F,NAD83, 660.00,.01,NGVD29,07060002
171,USGS,05389000,"Yellow River near Ion, IA",ST,43.11192665,-91.2651317,F,NAD83, 661.87,.01,NGVD29,07060001
172,USGS,05389400,"Bloody Run Creek near Marquette, IA",ST,43.04081747,-91.2065192,F,NAD83, 624.82,.01,NGVD29,07060001
173,USGS,05389500,"Mississippi River at McGregor, IA",ST,43.02701224,-91.1726298,S,NAD83, 604.84,.01,NGVD29,07060001
174,USGS,05390101,"WISCONSIN RIVER NEAR LAND O LAKES, WI",ST,46.1216185,-89.1520804,S,NAD83, 1600,  5,NGVD29,07070001
175,USGS,05390680,"MUSKELLUNGE CR-MUSKELLUNGE L OTL-NR EAGLE RIVER,WI",ST,45.95166667,-89.39,S,NAD83, 1612,  5,NGVD29,07070001
176,USGS,05391000,"WISCONSIN RIVER @ RAINBOW LAKE NR LAKE TOMAHAWK,WI",ST,45.8305086,-89.55236359,S,NAD83, 1569.13,.01,NAVD88,07070001
177,USGS,05392187,"Tower Creek at Lac du Flambeau, WI",ST,45.914444399999994,-89.92138890000001,S,NAD83,,,,07050001
178,USGS,05393500,"SPIRIT RIVER AT SPIRIT FALLS, WI",ST,45.44916667,-89.97916670000001,S,NAD83, 1461.64,.01,NAVD88,07070001
179,USGS,05394500,"PRAIRIE RIVER NEAR MERRILL, WI",ST,45.235833299999996,-89.64972220000001,S,NAD83, 1297.21,.01,NAVD88,07070002
180,USGS,05395000,"WISCONSIN RIVER AT MERRILL, WI",ST,45.1783333,-89.68166670000001,S,NAD83, 1228.83,.01,NAVD88,07070002
181,USGS,05395063,"PINE RIVER AT CENTER AVENUE NEAR MERRILL, WI",ST,45.1575,-89.5975,S,NAD83, 1255,  5,NAVD88,07070002
182,USGS,05396000,"BIG RIB RIVER AT RIB FALLS, WI",ST,44.9725,-89.9052778,S,NAD83, 1220,  5,NAVD88,07070002
183,USGS,05397500,"EAU CLAIRE RIVER AT KELLY, WI",ST,44.91888889,-89.5519444,S,NAD83, 1177.84,.01,NAVD88,07070002
184,USGS,05398000,"WISCONSIN RIVER AT ROTHSCHILD, WI",ST,44.88683056,-89.63574720000001,H,NAD83, 1125.82,.01,NAVD88,07070002
185,USGS,05399500,"BIG EAU PLEINE RIVER AT STRATFORD, WI",ST,44.8219098,-90.07957540000001,S,NAD83, 1154.19,.01,NAVD88,07070002
186,USGS,05399550,"FENWOOD CREEK AT BRADLEY, WI",ST,44.80055556,-89.9733333,S,NAD83, 1145,  5,NAVD88,07070002
187,USGS,05399580,"FREEMAN CREEK AT HALDER, WI",ST,44.78611110000001,-89.8619444,S,NAD83, 1148.23,.01,NAVD88,07070002
188,USGS,05400220,"LITTLE EAU PLEINE RIVER NEAR ROZELLVILLE, WI",ST,44.71302778,-89.9255556,S,NAD83, 1115,  5,NAVD88,07070002
189,USGS,05400513,"PLOVER RIVER AT HIGHWAY 66 AT STEVENS POINT, WI",ST,44.5233333,-89.5366667,S,NAD83, 1065,  5,NAVD88,07070003
190,USGS,05400625,"LITTLE PLOVER RIVER NEAR PLOVER, WI",ST,44.47075,-89.5082222,1,NAD83, 1080,  5,NAVD88,07070003
191,USGS,05400650,"LITTLE PLOVER RIVER AT PLOVER, WI",ST,44.47388889,-89.52888890000001,S,NAD83, 1068.34,.01,NGVD29,07070003
